index,time
1767,1685156493258
1769,1685156493262
1771,1685156493263
1772,1685156493263
1775,1685156493267
1777,1685156493268
1779,1685156493272
1781,1685156493272
1783,1685156493273
1785,1685156493274
1786,1685156493274
1789,1685156493276
1791,1685156493293
1793,1685156493302
1794,1685156493303
1796,1685156493304
1798,1685156493308
1800,1685156493314
1801,1685156493315
1804,1685156493322
1806,1685156493325
1808,1685156493329
1810,1685156493336
1812,1685156493339
1813,1685156493339
1816,1685156493343
1818,1685156493351
1819,1685156493352
1822,1685156493356
1823,1685156493357
1826,1685156493360
1828,1685156493361
1830,1685156493363
1832,1685156493370
1834,1685156493377
1836,1685156493383
1838,1685156493385
1840,1685156493389
1842,1685156493393
1844,1685156493394
1846,1685156493397
1847,1685156493398
1850,1685156493400
1852,1685156493404
1854,1685156493414
1856,1685156493422
1857,1685156493422
1860,1685156493428
1862,1685156493430
1864,1685156493434
1865,1685156493435
1868,1685156493436
1870,1685156493440
1871,1685156493441
1874,1685156493442
1875,1685156493442
1878,1685156493444
1880,1685156493450
1881,1685156493451
1884,1685156493456
1886,1685156493459
1888,1685156493464
1890,1685156493465
1891,1685156493466
1894,1685156493469
1896,1685156493475
1898,1685156493476
1900,1685156493478
1902,1685156493486
1904,1685156493490
1906,1685156493495
1908,1685156493497
1910,1685156493500
1911,1685156493500
1914,1685156493510
1916,1685156493512
1918,1685156493514
1920,1685156493517
1922,1685156493519
1924,1685156493525
1926,1685156493526
1928,1685156493527
1930,1685156493531
1932,1685156493533
1934,1685156493540
1936,1685156493542
1938,1685156493546
1940,1685156493551
1942,1685156493557
1944,1685156493560
1946,1685156493562
1948,1685156493563
1949,1685156493564
1952,1685156493566
1954,1685156493570
1956,1685156493575
1958,1685156493577
1960,1685156493582
1961,1685156493582
1964,1685156493589
1966,1685156493593
1968,1685156493596
1970,1685156493600
1972,1685156493611
1973,1685156493611
1976,1685156493613
1978,1685156493617
1980,1685156493619
1982,1685156493620
1984,1685156493624
1986,1685156493633
1988,1685156493641
1990,1685156493643
1992,1685156493649
1994,1685156493650
1995,1685156493651
1998,1685156493652
2000,1685156493658
2001,1685156493658
2004,1685156493659
2006,1685156493666
2008,1685156493667
2010,1685156493668
2012,1685156493671
2013,1685156493671
2016,1685156493672
2018,1685156493674
2020,1685156493677
2022,1685156493678
2024,1685156493681
2026,1685156493683
2028,1685156493686
2030,1685156493697
2031,1685156493697
2034,1685156493699
2036,1685156493701
2038,1685156493704
2040,1685156493752
2041,1685156493752
2044,1685156493760
2046,1685156493763
2048,1685156493768
2050,1685156493775
2052,1685156493779
2053,1685156493779
2056,1685156493782
2058,1685156493786
2060,1685156493800
2062,1685156493802
2064,1685156493807
2066,1685156493809
2068,1685156493819
2069,1685156493819
2072,1685156493821
2074,1685156493821
2076,1685156493823
2078,1685156493826
2080,1685156493832
2082,1685156493841
2084,1685156493844
2086,1685156493847
2088,1685156493857
2090,1685156493861
2092,1685156493871
2094,1685156493873
2096,1685156493878
2098,1685156493883
2099,1685156493884
2102,1685156493885
2104,1685156493888
2106,1685156493892
2107,1685156493892
2108,1685156493892
2111,1685156493895
2113,1685156493897
2115,1685156493910
2117,1685156493914
2118,1685156493915
2121,1685156493915
2123,1685156493917
2124,1685156493917
2127,1685156493920
2129,1685156493923
2131,1685156493927
2133,1685156493928
2135,1685156493933
2137,1685156493939
2138,1685156493939
2141,1685156493942
2142,1685156493942
2144,1685156493943
2147,1685156493944
2149,1685156493948
2151,1685156493953
2153,1685156493960
2155,1685156493961
2157,1685156493967
2158,1685156493967
2161,1685156493968
2163,1685156493971
2165,1685156493986
2167,1685156493988
2168,1685156493988
2171,1685156493994
2173,1685156493996
2174,1685156493997
2177,1685156494003
2179,1685156494009
2181,1685156494022
2183,1685156494028
2185,1685156494042
2187,1685156494046
2189,1685156494048
2191,1685156494052
2193,1685156494053
2195,1685156494058
2197,1685156494061
2199,1685156494063
2200,1685156494064
2203,1685156494065
2204,1685156494065
2207,1685156494067
2209,1685156494082
2210,1685156494082
2213,1685156494088
2215,1685156494091
2217,1685156494092
2218,1685156494092
2221,1685156494105
2223,1685156494108
2224,1685156494108
2226,1685156494110
2228,1685156494115
2229,1685156494115
2231,1685156494117
2233,1685156494123
2235,1685156494127
2237,1685156494130
2239,1685156494132
2241,1685156494133
2243,1685156494135
2245,1685156494138
2247,1685156494140
2249,1685156494142
2250,1685156494142
2253,1685156494144
2255,1685156494148
2257,1685156494154
2259,1685156494156
2260,1685156494156
2263,1685156494158
2265,1685156494160
2267,1685156494162
2269,1685156494165
2271,1685156494166
2273,1685156494167
2275,1685156494178
2277,1685156494179
2278,1685156494180
2281,1685156494185
2283,1685156494192
2284,1685156494193
2287,1685156494199
2289,1685156494204
2291,1685156494208
2293,1685156494211
2295,1685156494213
2297,1685156494222
2299,1685156494226
2301,1685156494228
2303,1685156494230
2305,1685156494243
2307,1685156494247
2309,1685156494248
2311,1685156494250
2313,1685156494259
2315,1685156494261
2317,1685156494264
2319,1685156494266
2321,1685156494271
2323,1685156494277
2325,1685156494281
2327,1685156494283
2329,1685156494284
2331,1685156494289
2333,1685156494292
2335,1685156494293
2337,1685156494298
2339,1685156494301
2341,1685156494304
2343,1685156494309
2345,1685156494315
2347,1685156494317
2349,1685156494319
2351,1685156494319
2353,1685156494324
2355,1685156494326
2356,1685156494326
2359,1685156494337
2361,1685156494339
2363,1685156494340
2365,1685156494346
2367,1685156494355
2369,1685156494358
2371,1685156494369
2373,1685156494372
2375,1685156494374
2376,1685156494374
2379,1685156494380
2381,1685156494382
2383,1685156494386
2385,1685156494389
2386,1685156494390
2389,1685156494397
2391,1685156494399
2393,1685156494401
2394,1685156494401
2397,1685156494403
2399,1685156494405
2400,1685156494408
2401,1685156494412
2404,1685156494420
2406,1685156494427
2408,1685156494431
2410,1685156494441
2412,1685156494443
2414,1685156494445
2416,1685156494450
2418,1685156494453
2420,1685156494458
2422,1685156494459
2424,1685156494465
2426,1685156494470
2427,1685156494470
2430,1685156494482
2432,1685156494487
2434,1685156494496
2436,1685156494501
2438,1685156494504
2440,1685156494505
2442,1685156494507
2444,1685156494508
2445,1685156494509
2448,1685156494514
2450,1685156494516
2452,1685156494521
2454,1685156494527
2456,1685156494534
2458,1685156494538
2460,1685156494545
2461,1685156494546
2464,1685156494548
2466,1685156494549
2468,1685156494552
2469,1685156494553
2471,1685156494554
2474,1685156494555
2475,1685156494555
2478,1685156494557
2480,1685156494561
2482,1685156494571
2484,1685156494574
2486,1685156494575
2488,1685156494578
2490,1685156494582
2492,1685156494585
2494,1685156494587
2496,1685156494592
2497,1685156494592
2500,1685156494595
2502,1685156494598
2503,1685156494598
2506,1685156494600
2507,1685156494600
2510,1685156494604
2511,1685156494604
2514,1685156494615
2516,1685156494620
2518,1685156494621
2520,1685156494626
2522,1685156494629
2524,1685156494640
2526,1685156494641
2528,1685156494643
2530,1685156494645
2531,1685156494646
2534,1685156494648
2536,1685156494659
2538,1685156494691
2540,1685156494693
2542,1685156494694
2544,1685156494699
2546,1685156494701
2548,1685156494707
2549,1685156494707
2552,1685156494714
2554,1685156494716
2556,1685156494723
2558,1685156494726
2560,1685156494729
2562,1685156494734
2563,1685156494734
2566,1685156494740
2568,1685156494747
2570,1685156494750
2572,1685156494790
2574,1685156494793
2576,1685156494796
2578,1685156494800
2579,1685156494800
2582,1685156494805
2584,1685156494807
2585,1685156494808
2588,1685156494812
2590,1685156494819
2592,1685156494900
2594,1685156494901
2596,1685156494908
2598,1685156494912
2600,1685156494916
2602,1685156494922
2604,1685156494925
2606,1685156494928
2608,1685156494932
2609,1685156494933
2612,1685156494992
2614,1685156494999
2615,1685156494999
2618,1685156495006
2620,1685156495021
2622,1685156495022
2624,1685156495023
2626,1685156495027
2628,1685156495032
2630,1685156495035
2632,1685156495046
2634,1685156495049
2635,1685156495049
2637,1685156495052
2638,1685156495052
2641,1685156495056
2643,1685156495058
2645,1685156495060
2647,1685156495064
2649,1685156495090
2650,1685156495090
2653,1685156495093
2655,1685156495100
2657,1685156495108
2659,1685156495116
2661,1685156495119
2663,1685156495121
2665,1685156495124
2667,1685156495129
2669,1685156495134
2671,1685156495137
2673,1685156495142
2675,1685156495153
2677,1685156495158
2679,1685156495158
2681,1685156495189
2682,1685156495189
2684,1685156495192
2686,1685156495203
2688,1685156495206
2690,1685156495206
2691,1685156495207
2693,1685156495210
2695,1685156495215
2696,1685156495216
2699,1685156495218
2701,1685156495237
2703,1685156495241
2705,1685156495245
2707,1685156495253
2709,1685156495256
2710,1685156495256
2711,1685156495256
2715,1685156495259
2717,1685156495268
2719,1685156495270
2721,1685156495276
2723,1685156495278
2725,1685156495281
2727,1685156495284
2728,1685156495284
2731,1685156495288
2733,1685156495296
2735,1685156495301
2737,1685156495306
2738,1685156495306
2741,1685156495307
2743,1685156495310
2745,1685156495316
2746,1685156495317
2749,1685156495318
2751,1685156495322
2753,1685156495332
2755,1685156495334
2757,1685156495339
2759,1685156495341
2761,1685156495342
2763,1685156495349
2765,1685156495350
2767,1685156495352
2769,1685156495354
2770,1685156495355
2773,1685156495356
2774,1685156495357
2777,1685156495358
2779,1685156495366
2781,1685156495368
2783,1685156495372
2785,1685156495377
2787,1685156495379
2789,1685156495383
2791,1685156495388
2793,1685156495389
2795,1685156495391
2797,1685156495393
2799,1685156495400
2801,1685156495401
2803,1685156495408
2804,1685156495408
2807,1685156495412
2808,1685156495413
2811,1685156495425
2813,1685156495433
2815,1685156495438
2817,1685156495445
2818,1685156495446
2821,1685156495447
2823,1685156495449
2824,1685156495449
2827,1685156495458
2829,1685156495460
2831,1685156495475
2833,1685156495477
2835,1685156495480
2837,1685156495481
2838,1685156495482
2841,1685156495483
2843,1685156495486
2845,1685156495493
2847,1685156495497
2849,1685156495499
2851,1685156495500
2852,1685156495501
2855,1685156495506
2857,1685156495519
2858,1685156495520
2861,1685156495527
2863,1685156495532
2864,1685156495532
2865,1685156495532
2869,1685156495536
2871,1685156495540
2873,1685156495545
2875,1685156495547
2877,1685156495549
2879,1685156495551
2881,1685156495553
2883,1685156495557
2885,1685156495558
2887,1685156495560
2889,1685156495563
2891,1685156495569
2892,1685156495570
2895,1685156495573
2897,1685156495575
2899,1685156495576
2900,1685156495577
2903,1685156495578
2905,1685156495580
2907,1685156495584
2909,1685156495589
2911,1685156495590
2913,1685156495598
2915,1685156495600
2917,1685156495606
2919,1685156495608
2921,1685156495609
2922,1685156495609
2925,1685156495612
2927,1685156495614
2928,1685156495614
2931,1685156495618
2933,1685156495622
2935,1685156495634
2937,1685156495640
2939,1685156495644
2941,1685156495646
2943,1685156495651
2945,1685156495653
2947,1685156495657
2949,1685156495658
2951,1685156495660
2953,1685156495664
2955,1685156495673
2957,1685156495674
2959,1685156495678
2961,1685156495680
2963,1685156495687
2965,1685156495688
2967,1685156495692
2969,1685156495701
2971,1685156495703
2973,1685156495704
2975,1685156495705
2977,1685156495717
2979,1685156495720
2981,1685156495762
2982,1685156495762
2985,1685156495765
2986,1685156495766
2989,1685156495768
2991,1685156495774
2993,1685156495778
2995,1685156495779
2997,1685156495782
2999,1685156495794
3001,1685156495799
3002,1685156495799
3005,1685156495801
3006,1685156495801
3009,1685156495803
3011,1685156495805
3013,1685156495807
3015,1685156495809
3017,1685156495809
3019,1685156495811
3020,1685156495812
3022,1685156495812
3025,1685156495814
3027,1685156495818
3029,1685156495828
3031,1685156495835
3033,1685156495839
3035,1685156495843
3037,1685156495845
3039,1685156495849
3040,1685156495849
3043,1685156495851
3045,1685156495856
3047,1685156495861
3049,1685156495862
3051,1685156495864
3053,1685156495870
3055,1685156495874
3057,1685156495879
3059,1685156495881
3061,1685156495883
3063,1685156495885
3064,1685156495885
3067,1685156495892
3069,1685156495899
3071,1685156495907
3073,1685156495911
3075,1685156495913
3077,1685156495915
3079,1685156495916
3081,1685156495916
3083,1685156495923
3085,1685156495927
3087,1685156495931
3089,1685156495937
3091,1685156495939
3093,1685156495957
3095,1685156495962
3097,1685156495964
3098,1685156495964
3101,1685156495968
3103,1685156495972
3105,1685156495979
3107,1685156495981
3109,1685156495983
3111,1685156495986
3113,1685156495988
3115,1685156495992
3116,1685156495993
3119,1685156495994
3121,1685156495997
3123,1685156495999
3125,1685156496002
3126,1685156496002
3128,1685156496004
3130,1685156496007
3132,1685156496010
3134,1685156496012
3136,1685156496013
3138,1685156496018
3140,1685156496020
3142,1685156496024
3143,1685156496024
3146,1685156496030
3148,1685156496034
3150,1685156496035
3152,1685156496041
3154,1685156496043
3155,1685156496043
3158,1685156496045
3160,1685156496052
3162,1685156496060
3164,1685156496066
3166,1685156496069
3167,1685156496069
3170,1685156496072
3171,1685156496072
3174,1685156496074
3176,1685156496074
3178,1685156496078
3180,1685156496084
3182,1685156496086
3184,1685156496088
3186,1685156496091
3188,1685156496094
3190,1685156496095
3192,1685156496103
3194,1685156496105
